label,img-1,img-2,img_1_path,img_2_path,actual_result,result
Akshay Kumar,Akshay Kumar_41.jpg,Akshay Kumar_48.jpg,./Images/Akshay Kumar/Akshay Kumar_41.jpg,./Images/Akshay Kumar/Akshay Kumar_48.jpg,True,
Akshay Kumar,Akshay Kumar_1.jpg,Akshay Kumar_36.jpg,./Images/Akshay Kumar/Akshay Kumar_1.jpg,./Images/Akshay Kumar/Akshay Kumar_36.jpg,True,
Akshay Kumar,Akshay Kumar_25.jpg,Akshay Kumar_49.jpg,./Images/Akshay Kumar/Akshay Kumar_25.jpg,./Images/Akshay Kumar/Akshay Kumar_49.jpg,True,
Akshay Kumar,Akshay Kumar_16.jpg,Akshay Kumar_29.jpg,./Images/Akshay Kumar/Akshay Kumar_16.jpg,./Images/Akshay Kumar/Akshay Kumar_29.jpg,True,
Akshay Kumar,Akshay Kumar_35.jpg,Akshay Kumar_39.jpg,./Images/Akshay Kumar/Akshay Kumar_35.jpg,./Images/Akshay Kumar/Akshay Kumar_39.jpg,True,
Akshay Kumar,Akshay Kumar_26.jpg,Akshay Kumar_2.jpg,./Images/Akshay Kumar/Akshay Kumar_26.jpg,./Images/Akshay Kumar/Akshay Kumar_2.jpg,True,
Akshay Kumar,Akshay Kumar_30.jpg,Akshay Kumar_4.jpg,./Images/Akshay Kumar/Akshay Kumar_30.jpg,./Images/Akshay Kumar/Akshay Kumar_4.jpg,True,
Akshay Kumar,Akshay Kumar_9.jpg,Akshay Kumar_12.jpg,./Images/Akshay Kumar/Akshay Kumar_9.jpg,./Images/Akshay Kumar/Akshay Kumar_12.jpg,True,
Akshay Kumar,Akshay Kumar_38.jpg,Akshay Kumar_40.jpg,./Images/Akshay Kumar/Akshay Kumar_38.jpg,./Images/Akshay Kumar/Akshay Kumar_40.jpg,True,
Akshay Kumar,Akshay Kumar_22.jpg,Akshay Kumar_23.jpg,./Images/Akshay Kumar/Akshay Kumar_22.jpg,./Images/Akshay Kumar/Akshay Kumar_23.jpg,True,
Akshay Kumar,Akshay Kumar_13.jpg,Akshay Kumar_18.jpg,./Images/Akshay Kumar/Akshay Kumar_13.jpg,./Images/Akshay Kumar/Akshay Kumar_18.jpg,True,
Akshay Kumar,Akshay Kumar_3.jpg,Akshay Kumar_0.jpg,./Images/Akshay Kumar/Akshay Kumar_3.jpg,./Images/Akshay Kumar/Akshay Kumar_0.jpg,True,
Akshay Kumar,Akshay Kumar_44.jpg,Akshay Kumar_17.jpg,./Images/Akshay Kumar/Akshay Kumar_44.jpg,./Images/Akshay Kumar/Akshay Kumar_17.jpg,True,
Akshay Kumar,Akshay Kumar_6.jpg,Akshay Kumar_11.jpg,./Images/Akshay Kumar/Akshay Kumar_6.jpg,./Images/Akshay Kumar/Akshay Kumar_11.jpg,True,
Akshay Kumar,Akshay Kumar_8.jpg,Akshay Kumar_14.jpg,./Images/Akshay Kumar/Akshay Kumar_8.jpg,./Images/Akshay Kumar/Akshay Kumar_14.jpg,True,
Akshay Kumar,Akshay Kumar_45.jpg,Akshay Kumar_46.jpg,./Images/Akshay Kumar/Akshay Kumar_45.jpg,./Images/Akshay Kumar/Akshay Kumar_46.jpg,True,
Akshay Kumar,Akshay Kumar_34.jpg,Akshay Kumar_7.jpg,./Images/Akshay Kumar/Akshay Kumar_34.jpg,./Images/Akshay Kumar/Akshay Kumar_7.jpg,True,
Akshay Kumar,Akshay Kumar_28.jpg,Akshay Kumar_33.jpg,./Images/Akshay Kumar/Akshay Kumar_28.jpg,./Images/Akshay Kumar/Akshay Kumar_33.jpg,True,
Akshay Kumar,Akshay Kumar_10.jpg,Akshay Kumar_20.jpg,./Images/Akshay Kumar/Akshay Kumar_10.jpg,./Images/Akshay Kumar/Akshay Kumar_20.jpg,True,
Alexandra Daddario,Alexandra Daddario_82.jpg,Alexandra Daddario_53.jpg,./Images/Alexandra Daddario/Alexandra Daddario_82.jpg,./Images/Alexandra Daddario/Alexandra Daddario_53.jpg,True,
Alexandra Daddario,Alexandra Daddario_58.jpg,Alexandra Daddario_69.jpg,./Images/Alexandra Daddario/Alexandra Daddario_58.jpg,./Images/Alexandra Daddario/Alexandra Daddario_69.jpg,True,
Alexandra Daddario,Alexandra Daddario_6.jpg,Alexandra Daddario_56.jpg,./Images/Alexandra Daddario/Alexandra Daddario_6.jpg,./Images/Alexandra Daddario/Alexandra Daddario_56.jpg,True,
Alexandra Daddario,Alexandra Daddario_44.jpg,Alexandra Daddario_60.jpg,./Images/Alexandra Daddario/Alexandra Daddario_44.jpg,./Images/Alexandra Daddario/Alexandra Daddario_60.jpg,True,
Alexandra Daddario,Alexandra Daddario_15.jpg,Alexandra Daddario_20.jpg,./Images/Alexandra Daddario/Alexandra Daddario_15.jpg,./Images/Alexandra Daddario/Alexandra Daddario_20.jpg,True,
Alexandra Daddario,Alexandra Daddario_10.jpg,Alexandra Daddario_39.jpg,./Images/Alexandra Daddario/Alexandra Daddario_10.jpg,./Images/Alexandra Daddario/Alexandra Daddario_39.jpg,True,
Alexandra Daddario,Alexandra Daddario_61.jpg,Alexandra Daddario_70.jpg,./Images/Alexandra Daddario/Alexandra Daddario_61.jpg,./Images/Alexandra Daddario/Alexandra Daddario_70.jpg,True,
Alexandra Daddario,Alexandra Daddario_72.jpg,Alexandra Daddario_40.jpg,./Images/Alexandra Daddario/Alexandra Daddario_72.jpg,./Images/Alexandra Daddario/Alexandra Daddario_40.jpg,True,
Alexandra Daddario,Alexandra Daddario_91.jpg,Alexandra Daddario_49.jpg,./Images/Alexandra Daddario/Alexandra Daddario_91.jpg,./Images/Alexandra Daddario/Alexandra Daddario_49.jpg,True,
Alexandra Daddario,Alexandra Daddario_42.jpg,Alexandra Daddario_24.jpg,./Images/Alexandra Daddario/Alexandra Daddario_42.jpg,./Images/Alexandra Daddario/Alexandra Daddario_24.jpg,True,
Alexandra Daddario,Alexandra Daddario_89.jpg,Alexandra Daddario_41.jpg,./Images/Alexandra Daddario/Alexandra Daddario_89.jpg,./Images/Alexandra Daddario/Alexandra Daddario_41.jpg,True,
Alexandra Daddario,Alexandra Daddario_5.jpg,Alexandra Daddario_55.jpg,./Images/Alexandra Daddario/Alexandra Daddario_5.jpg,./Images/Alexandra Daddario/Alexandra Daddario_55.jpg,True,
Alexandra Daddario,Alexandra Daddario_28.jpg,Alexandra Daddario_18.jpg,./Images/Alexandra Daddario/Alexandra Daddario_28.jpg,./Images/Alexandra Daddario/Alexandra Daddario_18.jpg,True,
Alexandra Daddario,Alexandra Daddario_68.jpg,Alexandra Daddario_50.jpg,./Images/Alexandra Daddario/Alexandra Daddario_68.jpg,./Images/Alexandra Daddario/Alexandra Daddario_50.jpg,True,
Alexandra Daddario,Alexandra Daddario_52.jpg,Alexandra Daddario_3.jpg,./Images/Alexandra Daddario/Alexandra Daddario_52.jpg,./Images/Alexandra Daddario/Alexandra Daddario_3.jpg,True,
Alexandra Daddario,Alexandra Daddario_11.jpg,Alexandra Daddario_57.jpg,./Images/Alexandra Daddario/Alexandra Daddario_11.jpg,./Images/Alexandra Daddario/Alexandra Daddario_57.jpg,True,
Alexandra Daddario,Alexandra Daddario_35.jpg,Alexandra Daddario_38.jpg,./Images/Alexandra Daddario/Alexandra Daddario_35.jpg,./Images/Alexandra Daddario/Alexandra Daddario_38.jpg,True,
Alexandra Daddario,Alexandra Daddario_84.jpg,Alexandra Daddario_4.jpg,./Images/Alexandra Daddario/Alexandra Daddario_84.jpg,./Images/Alexandra Daddario/Alexandra Daddario_4.jpg,True,
Alexandra Daddario,Alexandra Daddario_86.jpg,Alexandra Daddario_21.jpg,./Images/Alexandra Daddario/Alexandra Daddario_86.jpg,./Images/Alexandra Daddario/Alexandra Daddario_21.jpg,True,
Alexandra Daddario,Alexandra Daddario_87.jpg,Alexandra Daddario_2.jpg,./Images/Alexandra Daddario/Alexandra Daddario_87.jpg,./Images/Alexandra Daddario/Alexandra Daddario_2.jpg,True,
Alexandra Daddario,Alexandra Daddario_16.jpg,Alexandra Daddario_76.jpg,./Images/Alexandra Daddario/Alexandra Daddario_16.jpg,./Images/Alexandra Daddario/Alexandra Daddario_76.jpg,True,
Alexandra Daddario,Alexandra Daddario_12.jpg,Alexandra Daddario_81.jpg,./Images/Alexandra Daddario/Alexandra Daddario_12.jpg,./Images/Alexandra Daddario/Alexandra Daddario_81.jpg,True,
Alexandra Daddario,Alexandra Daddario_19.jpg,Alexandra Daddario_1.jpg,./Images/Alexandra Daddario/Alexandra Daddario_19.jpg,./Images/Alexandra Daddario/Alexandra Daddario_1.jpg,True,
Alexandra Daddario,Alexandra Daddario_27.jpg,Alexandra Daddario_51.jpg,./Images/Alexandra Daddario/Alexandra Daddario_27.jpg,./Images/Alexandra Daddario/Alexandra Daddario_51.jpg,True,
Alexandra Daddario,Alexandra Daddario_34.jpg,Alexandra Daddario_0.jpg,./Images/Alexandra Daddario/Alexandra Daddario_34.jpg,./Images/Alexandra Daddario/Alexandra Daddario_0.jpg,True,
Alexandra Daddario,Alexandra Daddario_80.jpg,Alexandra Daddario_36.jpg,./Images/Alexandra Daddario/Alexandra Daddario_80.jpg,./Images/Alexandra Daddario/Alexandra Daddario_36.jpg,True,
Alexandra Daddario,Alexandra Daddario_14.jpg,Alexandra Daddario_83.jpg,./Images/Alexandra Daddario/Alexandra Daddario_14.jpg,./Images/Alexandra Daddario/Alexandra Daddario_83.jpg,True,
Alexandra Daddario,Alexandra Daddario_85.jpg,Alexandra Daddario_29.jpg,./Images/Alexandra Daddario/Alexandra Daddario_85.jpg,./Images/Alexandra Daddario/Alexandra Daddario_29.jpg,True,
Alexandra Daddario,Alexandra Daddario_33.jpg,Alexandra Daddario_17.jpg,./Images/Alexandra Daddario/Alexandra Daddario_33.jpg,./Images/Alexandra Daddario/Alexandra Daddario_17.jpg,True,
Alexandra Daddario,Alexandra Daddario_75.jpg,Alexandra Daddario_25.jpg,./Images/Alexandra Daddario/Alexandra Daddario_75.jpg,./Images/Alexandra Daddario/Alexandra Daddario_25.jpg,True,
Alexandra Daddario,Alexandra Daddario_65.jpg,Alexandra Daddario_73.jpg,./Images/Alexandra Daddario/Alexandra Daddario_65.jpg,./Images/Alexandra Daddario/Alexandra Daddario_73.jpg,True,
Alexandra Daddario,Alexandra Daddario_46.jpg,Alexandra Daddario_74.jpg,./Images/Alexandra Daddario/Alexandra Daddario_46.jpg,./Images/Alexandra Daddario/Alexandra Daddario_74.jpg,True,
Alexandra Daddario,Alexandra Daddario_79.jpg,Alexandra Daddario_26.jpg,./Images/Alexandra Daddario/Alexandra Daddario_79.jpg,./Images/Alexandra Daddario/Alexandra Daddario_26.jpg,True,
Alexandra Daddario,Alexandra Daddario_78.jpg,Alexandra Daddario_62.jpg,./Images/Alexandra Daddario/Alexandra Daddario_78.jpg,./Images/Alexandra Daddario/Alexandra Daddario_62.jpg,True,
Alexandra Daddario,Alexandra Daddario_67.jpg,Alexandra Daddario_31.jpg,./Images/Alexandra Daddario/Alexandra Daddario_67.jpg,./Images/Alexandra Daddario/Alexandra Daddario_31.jpg,True,
Alexandra Daddario,Alexandra Daddario_23.jpg,Alexandra Daddario_54.jpg,./Images/Alexandra Daddario/Alexandra Daddario_23.jpg,./Images/Alexandra Daddario/Alexandra Daddario_54.jpg,True,
Alexandra Daddario,Alexandra Daddario_48.jpg,Alexandra Daddario_77.jpg,./Images/Alexandra Daddario/Alexandra Daddario_48.jpg,./Images/Alexandra Daddario/Alexandra Daddario_77.jpg,True,
Alexandra Daddario,Alexandra Daddario_30.jpg,Alexandra Daddario_7.jpg,./Images/Alexandra Daddario/Alexandra Daddario_30.jpg,./Images/Alexandra Daddario/Alexandra Daddario_7.jpg,True,
Alexandra Daddario,Alexandra Daddario_13.jpg,Alexandra Daddario_66.jpg,./Images/Alexandra Daddario/Alexandra Daddario_13.jpg,./Images/Alexandra Daddario/Alexandra Daddario_66.jpg,True,
Alexandra Daddario,Alexandra Daddario_37.jpg,Alexandra Daddario_43.jpg,./Images/Alexandra Daddario/Alexandra Daddario_37.jpg,./Images/Alexandra Daddario/Alexandra Daddario_43.jpg,True,
Alexandra Daddario,Alexandra Daddario_9.jpg,Alexandra Daddario_63.jpg,./Images/Alexandra Daddario/Alexandra Daddario_9.jpg,./Images/Alexandra Daddario/Alexandra Daddario_63.jpg,True,
Alexandra Daddario,Alexandra Daddario_47.jpg,Alexandra Daddario_45.jpg,./Images/Alexandra Daddario/Alexandra Daddario_47.jpg,./Images/Alexandra Daddario/Alexandra Daddario_45.jpg,True,
Alexandra Daddario,Alexandra Daddario_32.jpg,Alexandra Daddario_8.jpg,./Images/Alexandra Daddario/Alexandra Daddario_32.jpg,./Images/Alexandra Daddario/Alexandra Daddario_8.jpg,True,
Alexandra Daddario,Alexandra Daddario_71.jpg,Alexandra Daddario_88.jpg,./Images/Alexandra Daddario/Alexandra Daddario_71.jpg,./Images/Alexandra Daddario/Alexandra Daddario_88.jpg,True,
Alexandra Daddario,Alexandra Daddario_90.jpg,Alexandra Daddario_22.jpg,./Images/Alexandra Daddario/Alexandra Daddario_90.jpg,./Images/Alexandra Daddario/Alexandra Daddario_22.jpg,True,
Alexandra Daddario,Alexandra Daddario_59.jpg,Alexandra Daddario_64.jpg,./Images/Alexandra Daddario/Alexandra Daddario_59.jpg,./Images/Alexandra Daddario/Alexandra Daddario_64.jpg,True,
Alia Bhatt,Alia Bhatt_45.jpg,Alia Bhatt_72.jpg,./Images/Alia Bhatt/Alia Bhatt_45.jpg,./Images/Alia Bhatt/Alia Bhatt_72.jpg,True,
Alia Bhatt,Alia Bhatt_44.jpg,Alia Bhatt_73.jpg,./Images/Alia Bhatt/Alia Bhatt_44.jpg,./Images/Alia Bhatt/Alia Bhatt_73.jpg,True,
Alia Bhatt,Alia Bhatt_53.jpg,Alia Bhatt_20.jpg,./Images/Alia Bhatt/Alia Bhatt_53.jpg,./Images/Alia Bhatt/Alia Bhatt_20.jpg,True,
Alia Bhatt,Alia Bhatt_76.jpg,Alia Bhatt_51.jpg,./Images/Alia Bhatt/Alia Bhatt_76.jpg,./Images/Alia Bhatt/Alia Bhatt_51.jpg,True,
Alia Bhatt,Alia Bhatt_14.jpg,Alia Bhatt_68.jpg,./Images/Alia Bhatt/Alia Bhatt_14.jpg,./Images/Alia Bhatt/Alia Bhatt_68.jpg,True,
Alia Bhatt,Alia Bhatt_18.jpg,Alia Bhatt_5.jpg,./Images/Alia Bhatt/Alia Bhatt_18.jpg,./Images/Alia Bhatt/Alia Bhatt_5.jpg,True,
Alia Bhatt,Alia Bhatt_74.jpg,Alia Bhatt_39.jpg,./Images/Alia Bhatt/Alia Bhatt_74.jpg,./Images/Alia Bhatt/Alia Bhatt_39.jpg,True,
Alia Bhatt,Alia Bhatt_29.jpg,Alia Bhatt_43.jpg,./Images/Alia Bhatt/Alia Bhatt_29.jpg,./Images/Alia Bhatt/Alia Bhatt_43.jpg,True,
Alia Bhatt,Alia Bhatt_3.jpg,Alia Bhatt_10.jpg,./Images/Alia Bhatt/Alia Bhatt_3.jpg,./Images/Alia Bhatt/Alia Bhatt_10.jpg,True,
Alia Bhatt,Alia Bhatt_41.jpg,Alia Bhatt_6.jpg,./Images/Alia Bhatt/Alia Bhatt_41.jpg,./Images/Alia Bhatt/Alia Bhatt_6.jpg,True,
Alia Bhatt,Alia Bhatt_27.jpg,Alia Bhatt_66.jpg,./Images/Alia Bhatt/Alia Bhatt_27.jpg,./Images/Alia Bhatt/Alia Bhatt_66.jpg,True,
Alia Bhatt,Alia Bhatt_38.jpg,Alia Bhatt_64.jpg,./Images/Alia Bhatt/Alia Bhatt_38.jpg,./Images/Alia Bhatt/Alia Bhatt_64.jpg,True,
Alia Bhatt,Alia Bhatt_26.jpg,Alia Bhatt_28.jpg,./Images/Alia Bhatt/Alia Bhatt_26.jpg,./Images/Alia Bhatt/Alia Bhatt_28.jpg,True,
Alia Bhatt,Alia Bhatt_12.jpg,Alia Bhatt_33.jpg,./Images/Alia Bhatt/Alia Bhatt_12.jpg,./Images/Alia Bhatt/Alia Bhatt_33.jpg,True,
Alia Bhatt,Alia Bhatt_9.jpg,Alia Bhatt_23.jpg,./Images/Alia Bhatt/Alia Bhatt_9.jpg,./Images/Alia Bhatt/Alia Bhatt_23.jpg,True,
Alia Bhatt,Alia Bhatt_56.jpg,Alia Bhatt_77.jpg,./Images/Alia Bhatt/Alia Bhatt_56.jpg,./Images/Alia Bhatt/Alia Bhatt_77.jpg,True,
Alia Bhatt,Alia Bhatt_65.jpg,Alia Bhatt_46.jpg,./Images/Alia Bhatt/Alia Bhatt_65.jpg,./Images/Alia Bhatt/Alia Bhatt_46.jpg,True,
Alia Bhatt,Alia Bhatt_40.jpg,Alia Bhatt_71.jpg,./Images/Alia Bhatt/Alia Bhatt_40.jpg,./Images/Alia Bhatt/Alia Bhatt_71.jpg,True,
Alia Bhatt,Alia Bhatt_31.jpg,Alia Bhatt_0.jpg,./Images/Alia Bhatt/Alia Bhatt_31.jpg,./Images/Alia Bhatt/Alia Bhatt_0.jpg,True,
Alia Bhatt,Alia Bhatt_17.jpg,Alia Bhatt_11.jpg,./Images/Alia Bhatt/Alia Bhatt_17.jpg,./Images/Alia Bhatt/Alia Bhatt_11.jpg,True,
Alia Bhatt,Alia Bhatt_67.jpg,Alia Bhatt_15.jpg,./Images/Alia Bhatt/Alia Bhatt_67.jpg,./Images/Alia Bhatt/Alia Bhatt_15.jpg,True,
Alia Bhatt,Alia Bhatt_34.jpg,Alia Bhatt_22.jpg,./Images/Alia Bhatt/Alia Bhatt_34.jpg,./Images/Alia Bhatt/Alia Bhatt_22.jpg,True,
Alia Bhatt,Alia Bhatt_2.jpg,Alia Bhatt_32.jpg,./Images/Alia Bhatt/Alia Bhatt_2.jpg,./Images/Alia Bhatt/Alia Bhatt_32.jpg,True,
Alia Bhatt,Alia Bhatt_75.jpg,Alia Bhatt_69.jpg,./Images/Alia Bhatt/Alia Bhatt_75.jpg,./Images/Alia Bhatt/Alia Bhatt_69.jpg,True,
Alia Bhatt,Alia Bhatt_25.jpg,Alia Bhatt_55.jpg,./Images/Alia Bhatt/Alia Bhatt_25.jpg,./Images/Alia Bhatt/Alia Bhatt_55.jpg,True,
Alia Bhatt,Alia Bhatt_59.jpg,Alia Bhatt_24.jpg,./Images/Alia Bhatt/Alia Bhatt_59.jpg,./Images/Alia Bhatt/Alia Bhatt_24.jpg,True,
Alia Bhatt,Alia Bhatt_19.jpg,Alia Bhatt_78.jpg,./Images/Alia Bhatt/Alia Bhatt_19.jpg,./Images/Alia Bhatt/Alia Bhatt_78.jpg,True,
Alia Bhatt,Alia Bhatt_60.jpg,Alia Bhatt_62.jpg,./Images/Alia Bhatt/Alia Bhatt_60.jpg,./Images/Alia Bhatt/Alia Bhatt_62.jpg,True,
Alia Bhatt,Alia Bhatt_21.jpg,Alia Bhatt_63.jpg,./Images/Alia Bhatt/Alia Bhatt_21.jpg,./Images/Alia Bhatt/Alia Bhatt_63.jpg,True,
Alia Bhatt,Alia Bhatt_7.jpg,Alia Bhatt_61.jpg,./Images/Alia Bhatt/Alia Bhatt_7.jpg,./Images/Alia Bhatt/Alia Bhatt_61.jpg,True,
Alia Bhatt,Alia Bhatt_42.jpg,Alia Bhatt_54.jpg,./Images/Alia Bhatt/Alia Bhatt_42.jpg,./Images/Alia Bhatt/Alia Bhatt_54.jpg,True,
Alia Bhatt,Alia Bhatt_35.jpg,Alia Bhatt_48.jpg,./Images/Alia Bhatt/Alia Bhatt_35.jpg,./Images/Alia Bhatt/Alia Bhatt_48.jpg,True,
Alia Bhatt,Alia Bhatt_4.jpg,Alia Bhatt_49.jpg,./Images/Alia Bhatt/Alia Bhatt_4.jpg,./Images/Alia Bhatt/Alia Bhatt_49.jpg,True,
Alia Bhatt,Alia Bhatt_30.jpg,Alia Bhatt_1.jpg,./Images/Alia Bhatt/Alia Bhatt_30.jpg,./Images/Alia Bhatt/Alia Bhatt_1.jpg,True,
Alia Bhatt,Alia Bhatt_36.jpg,Alia Bhatt_37.jpg,./Images/Alia Bhatt/Alia Bhatt_36.jpg,./Images/Alia Bhatt/Alia Bhatt_37.jpg,True,
Alia Bhatt,Alia Bhatt_47.jpg,Alia Bhatt_70.jpg,./Images/Alia Bhatt/Alia Bhatt_47.jpg,./Images/Alia Bhatt/Alia Bhatt_70.jpg,True,
Alia Bhatt,Alia Bhatt_58.jpg,Alia Bhatt_52.jpg,./Images/Alia Bhatt/Alia Bhatt_58.jpg,./Images/Alia Bhatt/Alia Bhatt_52.jpg,True,
Alia Bhatt,Alia Bhatt_13.jpg,Alia Bhatt_16.jpg,./Images/Alia Bhatt/Alia Bhatt_13.jpg,./Images/Alia Bhatt/Alia Bhatt_16.jpg,True,
Alia Bhatt,Alia Bhatt_8.jpg,Alia Bhatt_50.jpg,./Images/Alia Bhatt/Alia Bhatt_8.jpg,./Images/Alia Bhatt/Alia Bhatt_50.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_1.jpg,Amitabh Bachchan_61.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_1.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_61.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_59.jpg,Amitabh Bachchan_63.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_59.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_63.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_6.jpg,Amitabh Bachchan_54.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_6.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_54.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_18.jpg,Amitabh Bachchan_35.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_18.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_35.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_24.jpg,Amitabh Bachchan_12.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_24.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_12.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_69.jpg,Amitabh Bachchan_2.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_69.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_2.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_27.jpg,Amitabh Bachchan_72.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_27.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_72.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_16.jpg,Amitabh Bachchan_8.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_16.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_8.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_60.jpg,Amitabh Bachchan_56.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_60.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_56.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_34.jpg,Amitabh Bachchan_36.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_34.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_36.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_13.jpg,Amitabh Bachchan_68.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_13.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_68.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_10.jpg,Amitabh Bachchan_71.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_10.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_71.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_66.jpg,Amitabh Bachchan_64.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_66.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_64.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_62.jpg,Amitabh Bachchan_58.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_62.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_58.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_53.jpg,Amitabh Bachchan_37.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_53.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_37.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_11.jpg,Amitabh Bachchan_25.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_11.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_25.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_44.jpg,Amitabh Bachchan_28.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_44.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_28.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_38.jpg,Amitabh Bachchan_31.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_38.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_31.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_22.jpg,Amitabh Bachchan_32.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_22.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_32.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_0.jpg,Amitabh Bachchan_19.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_0.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_19.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_47.jpg,Amitabh Bachchan_4.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_47.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_4.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_29.jpg,Amitabh Bachchan_49.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_29.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_49.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_30.jpg,Amitabh Bachchan_7.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_30.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_7.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_14.jpg,Amitabh Bachchan_52.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_14.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_52.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_21.jpg,Amitabh Bachchan_67.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_21.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_67.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_3.jpg,Amitabh Bachchan_5.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_3.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_5.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_45.jpg,Amitabh Bachchan_51.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_45.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_51.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_41.jpg,Amitabh Bachchan_39.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_41.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_39.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_46.jpg,Amitabh Bachchan_57.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_46.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_57.jpg,True,
Amitabh Bachchan,Amitabh Bachchan_48.jpg,Amitabh Bachchan_55.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_48.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_55.jpg,True,
